name,address,category,main_mn,price,opng_tm,rating,rvw_cnt,tags
참곱돌 삼겹살 & 감자탕,서울특별시 금천구 시흥대로 6,탕 / 찌개 / 전골,,,월-금: 10:00 - 24:00 토-일: 12:00 - 24:00,,1,"삼겹살,"
청진옥,서울특별시 종로구 종로 19,탕 / 찌개 / 전골,해장국,10000,"

                      식당 홈페이지로 가기
                    
",4.1,100,"해장국,선지해장국,르메이에르종로타운,오래된 한식당,오래된맛집,해장,오래된한식당,수육,오래된해장국,수요미식회,"
상해소흘,서울특별시 마포구 동교로 272,정통 중식 / 일반 중식,,,,4.2,18,
걸리부,서울특별시 서대문구 연희맛로 31,정통 중식 / 일반 중식,,,11:30 - 21:30,4.4,39,"Yeonhui-dong,2020망고플레이트인기맛집,정통 중식,탕수육,짬뽕,"
사잇길,서울특별시 노원구 공릉로34길 109,일반 주점,,,01:00,,2,
김영모과자점,서울특별시 서초구 효령로 391,베이커리,몽블랑,6000,08:00 - 22:30 ,4.0,92,"크리스마스빵,빵투어,크림빵,2020망고플레이트인기맛집,빵집,택배,과자점,빵집 추천,바게트,베이커리,"
백수씨심야식당,서울특별시 동대문구 경희대로1길 8-15,일반 주점,,,17:00 - 05:00,3.9,36,"경희대,회기동맛집,이자카야,심야식당,"
진국수,서울특별시 은평구 연서로 247,국수 / 면 요리,,,,,5,"국수,숨은맛집,해물칼국수,잔치국수,"
시고로,서울특별시 강남구 선릉로146길 27-3 2F,,갈치 스파게티,22000,토-일: 15:00 - 17:30,4.6,19,"2020망고플레이트인기맛집,"
호야,서울특별시 광진구 능동로13길 36,회 / 스시,,,11:00 - 24:00,3.2,28,"회,연어,초밥,"
오늘그대와,서울특별시 관악구 관악로14길 65,기타 양식,,,12:00 - 23:00,3.5,24,
라티시크릿셰프,서울특별시 금천구 시흥대로 315 롯데캐슬골드파크타워 B1,프랑스 음식,,,11:30 - 24:00,,2,
살롱드디아망,서울특별시 금천구 두산로 70 현대지식산업센터 A동 LF 114호,이탈리안,,,,,2,
고스마,서울특별시 종로구 옥인3길 16,이탈리안,,,,4.3,19,"2020망고플레이트인기맛집,"
타이완소야,서울특별시 서대문구 연세로7길 27,정통 중식 / 일반 중식,,,17:30 - 02:00,4.1,31,"2020망고플레이트인기맛집,술집추천,"
시즌커피앤베이크,서울특별시 영등포구 양산로9길 12-1,카페 / 디저트,,,08:00 - 22:00,3.9,34,
윤휘식당,서울특별시 성북구 보문로34길 70,정통 일식 / 일반 일식,함박스테끼 정식,10000,11:30 - 21:30,4.1,97,"2020망고플레이트인기맛집,Home-Style Cooking Around the World,성신여대,함박 스테이크,세계 가정식,일본 가정식,망고웨잇,줄서는식당,"
Tea and Proof,서울특별시 강남구 양재천로 181,,,,,4.3,5,
메종드타르트,서울특별시 광진구 자양로53길 69,베이커리,아메리카노,2200,11:00 - 21:00,3.8,15,"타르트,"
삼덕식당,서울특별시 강북구 월계로7나길 29,고기 요리,,,11:00 - 02:00,4.1,7,"게장,고깃집,돼지고기맛집,"
돼지물고기,서울특별시 도봉구 해등로 144,해산물 요리,,,11:00 - 22:00,,1,
으뜸횟집,서울특별시 강동구 양재대로123길 16,해산물 요리,,,11:30 - 22:30,,3,"랍스타,횟집,참치,숨은맛집,"
수퍼슬라이더스,서울특별시 광진구 능동로13길 50,브런치 / 버거 / 샌드위치,,,11:30 - 22:00,4.1,29,"2020망고플레이트인기맛집,"
능동샐러드,서울특별시 광진구 능동로13길 10-7 2F,기타 양식,,,10:30 - 21:30,4.1,12,"채식메뉴,"
쉐시몽,서울특별시 마포구 월드컵로10길 48 동궁빌딩 1F,프랑스 음식,,,12:00 - 22:00,4.4,16,"콜키지가능,"
산불등심,서울특별시 중구 을지로3길 30,한정식 / 백반 / 정통 한식,소고기된장찌개,10000,11:20 - 01:30,4.1,16,"숯불,된장찌개,소고기,등심,오래된한식당,노포,"
미스터국밥,서울특별시 성북구 고려대로 102,탕 / 찌개 / 전골,,,00:00 - 24:00,4.0,7,"24시,"
상하이밤,서울특별시 노원구 석계로 9 2F,정통 중식 / 일반 중식,,,18:00 - 03:00,,3,
대게나라,서울특별시 노원구 상계로 122,해산물 요리,,,11:30 - 22:00,,1,"대게,"
신선설농탕,서울특별시 강서구 공항대로 323,탕 / 찌개 / 전골,,,00:00 - 24:00,,5,"설렁탕,24시,"
아날로그가든,서울특별시 마포구 동교로 145,브런치 / 버거 / 샌드위치,가든 에그스,7500,11:00 - 21:00,4.4,228,"2020망고플레이트인기맛집,Date Night,주차 가능,브런치,아보카도,Hongdae,강북,2018 인기,서울,홍대,"
슈퍼떡볶이,서울특별시 양천구 오목로 38-1 1F,기타 한식,,,,,7,"분식,떡볶이,"
보트르메종,서울특별시 강남구 언주로168길 16 청담스퀘어 2F 224호,프랑스 음식,런치 시그니처코스,65000,15:00 - 18:00,4.6,34,"2020망고플레이트인기맛집,데이트,프렌치,2018 인기,2020미슐랭,"
원조할매곱창,서울특별시 강북구 월계로3길 68,고기 요리,,,,3.8,13,"곱창,"
싱싱오징어바다,서울특별시 노원구 동일로192길 30,해산물 요리,,,일-목: 16:00 - 05:00 금-토: 16:00 - 06:00,,6,"광어,깔끔한,오징어회,오징어,"
호반,서울특별시 종로구 삼일대로26길 20,한정식 / 백반 / 정통 한식,,,11:30 - 22:00,4.3,31,"오래된한식당,2020망고플레이트인기맛집,순대국밥,"
몽리비스트로,서울특별시 강남구 도산대로13길 14-3,이탈리안,,,16:30 - 02:00,4.4,22,"가성비,와인바,2020망고플레이트인기맛집,발렛가능,"
마굿간생고기,서울특별시 영등포구 영중로4길 14 1F,고기 요리,,,12:00 - 02:00,3.6,15,"삼겹살,"
나무향기장작구이,서울특별시 종로구 세종대로23길 47,닭 / 오리 요리,,,월-금: 11:30 - 22:00 토-일: 11:30 - 21:00,4.3,7,"2020망고플레이트인기맛집,"
미우미우,서울특별시 송파구 양재대로71길 2-27 인택파크랜드,기타 일식,,,11:30 - 22:00,3.8,9,"꽃등심,알려지지않은,와규,소고기,"
홍대마늘떡볶이,서울특별시 광진구 능동로13길 10,기타 한식,,,11:30 - 22:30,3.9,16,
살롱드쥬,서울특별시 송파구 위례성대로12길 4 으뜸빌딩 1F,이탈리안,,,11:30 - 24:00,3.6,13,"파스타,피자,"
자미당,서울특별시 강남구 논현로 851,카페 / 디저트,,,,4.3,10,"2020망고플레이트인기맛집,"
양식당더램키친,서울특별시 강남구 압구정로8길 5,기타 중식,양갈비 (250g),28600,월-금: 18:00 - 24:00 토-일: 18:00 - 23:00,4.3,63,"고기,양고기,갈비,양갈비,파절임,반찬,"
감성타코,서울특별시 광진구 능동로13길 39 2F,남미 음식,,,12:00 - 22:00,3.4,10,"멕시칸,"
진미각만두,서울특별시 동대문구 답십리로 304,기타 한식,,,,4.0,10,"오래된한식당,"
Coffee Methodz,서울특별시 동대문구 회기로21길 34,카페 / 디저트,,,"

                      식당 홈페이지로 가기
                    
",4.1,17,"2020망고플레이트인기맛집,"
은화계,서울특별시 중구 퇴계로 374,닭 / 오리 요리,,,월-토: 17:00 - 03:00,4.3,15,
미스사이공,서울특별시 은평구 연서로28길 4 1-2F,베트남 음식,,,,,2,
슬로우가든,서울특별시 성북구 성북로 111,이탈리안,,,10:00 - 22:00,3.3,20,"카페,브런치,팥빙수,발렛가능,파스타,이탈리안,"
우미노미,서울특별시 영등포구 당산로 180 신우빌딩 1F,돈부리 / 일본 카레 / 벤토,,,,4.3,19,
제주아줌마집,서울특별시 강동구 풍성로58길 34,해산물 요리,,,13:00 - 02:00,3.8,9,"수요미식회,"
정육면체,서울특별시 서대문구 연세로5다길 22-8 1F,기타 중식,,,20:30,4.1,111,"2020망고플레이트인기맛집,2020빕구르망,"
오월의종,서울특별시 용산구 이태원로 229,베이커리,초코 데니쉬,3000,11:00 - 18:00,4.2,146,"크리스마스빵,베이커리,빵집,Bakery,줄서서먹는,치아바타,2020망고플레이트인기맛집,무화과맛집,2018 인기,바게트맛집,"
분홍다이닝,서울특별시 강동구 천호대로157길 18 원방빌딩 1F,기타 양식,,,11:00 - 24:00,,14,"김치볶음밥,빠네,카페,"
서랍,서울특별시 관악구 청룡1길 19 3F,칵테일 / 와인,,,18:00 - 01:00,3.6,7,
우동카덴,서울특별시 서대문구 연희로 173 거화빌딩 1F,라멘 / 소바 / 우동,,,월-금: 11:30 - 22:00 토: 11:30 - 21:30,4.2,52,"2020망고플레이트인기맛집,우동,"
청년국수,서울특별시 서대문구 연세로12길 23,국수 / 면 요리,,,11:00 - 21:00,4.0,37,"2020망고플레이트인기맛집,파스타,"
할아버지손칼국수,서울특별시 중구 마장로9길 43-9,국수 / 면 요리,,,월-금: 10:00 - 19:30 토-일: 10:00 - 20:10,4.3,12,"2020망고플레이트인기맛집,칼국수,"
어썸커피,서울특별시 중랑구 신내로 211 금강리빙스텔,카페 / 디저트,,,08:00 - 24:00,,2,
브레드스팟,서울특별시 노원구 공릉로 111-1,베이커리,,,월,3.9,12,"서울여대,"
홋카이도부타동스미레,서울특별시 서대문구 연세로4길 61,돈부리 / 일본 카레 / 벤토,,,11:30 - 20:30,4.4,67,"2020망고플레이트인기맛집,"
텐조,서울특별시 서대문구 거북골로20길 71,이자카야 / 오뎅 / 꼬치,,,18:00 - 04:00,4.0,9,"술집추천,"
파스퇴르밀크바,서울특별시 강서구 하늘길 38 롯데몰 김포공항점 MF,카페 / 디저트,,,,,6,"아이스크림,"
하루,서울특별시 광진구 능동로38길 27 1F,이자카야 / 오뎅 / 꼬치,,,17:00 - 02:00,3.5,7,
제이렘333,서울특별시 영등포구 여의동로 97,이탈리안,,,15:30 - 17:00,4.1,6,"이탈리안,파스타,샹그리아,단아한,스테이크,"
카페마마스,서울특별시 영등포구 국회대로 780 LG에클라트 1F,브런치 / 버거 / 샌드위치,,,월-금: 07:30 - 22:00 토-일: 09:00 - 21:30,3.4,43,"샐러드,채식메뉴,치즈,"
카페5017,서울특별시 양천구 목동로 179,카페 / 디저트,,,월-금: 08:00 - 22:00 토-일: 10:00 - 22:00,,4,
팬스테이크키친,서울특별시 동대문구 왕산로 200 롯데백화점 청량리점 7F,스테이크 / 바베큐,,,10:30 - 21:30,,13,"아이와함께,"
더제이케이키친박스,서울특별시 구로구 디지털로 288 대륭포스트타워 1차 1F,기타 양식,,,월-금: 11:00 - 22:00 토-일: 11:30 - 21:00,,7,"이탈리안,피자,알리오올리오,생활의달인,파스타,"
주식,서울특별시 용산구 한강대로54길 14 1F,일반 주점,,,,4.1,4,
오모테나시,서울특별시 마포구 월드컵북로2길 82,이자카야 / 오뎅 / 꼬치,오모테나시 오마카세,65000,17:30 - 02:00,4.4,10,"술집추천,초밥,"
빵어니스타,서울특별시 영등포구 국제금융로8길 16 B129,베이커리,,,월-금: 11:00 - 20:00 토-일: 12:00 - 20:00,3.4,5,
구이구이,서울특별시 영등포구 의사당대로 38 더샵아일랜드파크,한정식 / 백반 / 정통 한식,,,월-금: 11:30 - 22:00 토-일: 11:30 - 21:30,3.8,22,"여의도,"
양구순두부,서울특별시 은평구 통일로83길 5-21,탕 / 찌개 / 전골,,,,,3,
제주고깃집,서울특별시 성북구 안암로 69,고기 요리,,,16:00 - 24:00,4.3,19,"고깃집,2020망고플레이트인기맛집,"
스시 나미키,서울특별시 강남구 학동로 338 강남파라곤 S동 1F 103호,회 / 스시,점심 테이블/룸 스시코스,45000,12:00 - 22:00,4.5,27,"데이트,2020망고플레이트인기맛집,"
리화인와플,서울특별시 서대문구 이화여대7길 15,카페 / 디저트,,,12:30 - 22:00,4.3,81,"이화여대,와플,카페,2018 인기,Ewha Womans University,Café,2020망고플레이트인기맛집,아이스크림,"
매화반점,서울특별시 광진구 동일로18길 105,기타 중식,양꼬치,13000,14:00 - 03:00,3.8,185,"술집추천,중식,2017 인기,맥주안주,아저씨입맛,Chinese,깐쇼새우파는곳,정통 중식,서울,홀릭픽,"
대풍횟집,서울특별시 은평구 수색로 262,해산물 요리,,,,,1,
예인촌막걸리,서울특별시 관악구 봉천로62길 8,전통 주점 / 포차,,,15:00 - 03:00,3.7,9,"술집추천,"
제주돈선생,서울특별시 중랑구 중랑천로 64,고기 요리,,,,,2,
카페아이보리,서울특별시 도봉구 도봉로110길 99,카페 / 디저트,,,12:00 - 19:00,,3,
스시황,서울특별시 도봉구 노해로65길 11 한성빌딩,회 / 스시,,,11:00 - 22:00,,4,"회,고풍스러운,초밥전문,초밥,"
망원동즉석우동,서울특별시 마포구 동교로 83,라멘 / 소바 / 우동,,,월: 17:00 - 04:00 화-토: 10:30 - 05:00 일: 12:00 - 22:00,4.3,75,"망원동,우동,2020망고플레이트인기맛집,Mangwon-dong,왕돈까스,돈까스,얼큰한,"
IN THE AIR,서울특별시 은평구 불광로2길 2 2F,카페 / 디저트,,,월-토: 11:00 - 24:00 일: 11:00 - 21:00,,1,
페리도트,서울특별시 은평구 응암로11길 6 1F,이탈리안,,,,,4,
보배반점,서울특별시 강북구 솔샘로 293 승은빌딩 1F,정통 중식 / 일반 중식,,,11:00 - 21:30,,4,
커피스트,서울특별시 종로구 경희궁길 39,카페 / 디저트,하우스 블렌드,5000,화-토: 11:00 - 21:00 일: 12:00 - 18:00,4.1,114,"커피,"
밀즈앤모어,서울특별시 서초구 나루터로10길 29,카페 / 디저트,,,09:30 - 19:30,4.5,36,"2020망고플레이트인기맛집,EAT딜있는식당,Visa프리미엄할인2배,"
모힝,서울특별시 관악구 봉천로62길 7 2F,기타 양식,,,11:30 - 23:00,3.7,69,"스테이크,콜키지가능,파스타,"
부탄츄,서울특별시 서대문구 연세로5길 26-9,라멘 / 소바 / 우동,토코 톤코츠 라멘,7500,11:30 - 23:00,4.0,234,"라멘,국물,진한,숙주나물,알리오,일본,가라아게,"
면채반,서울특별시 구로구 경인로 662 현대백화점 디큐브시티점 5F,국수 / 면 요리,,,11:00 - 21:00,,4,
디저트홀릭,서울특별시 동대문구 경희대로4길 7 2F,카페 / 디저트,,,11:00 - 21:00,3.6,15,"타르트,케이크,마카롱,"
스시카나에,서울특별시 강남구 도산대로75길 15 노노빌딩 2F,회 / 스시,런치 오마카세,60000,12:00 - 22:00,4.8,51,"2020망고플레이트인기맛집,데이트,"
온화,서울특별시 송파구 백제고분로45길 15 2F,카페 / 디저트,,,12:00 - 23:00,3.8,21,
카페티아레,서울특별시 강동구 올림픽로70길 31 1F,카페 / 디저트,,,11:30 - 24:00,,4,"천호역디저트,"
한라담,서울특별시 중구 무교로 21 더익스체인지서울 2F,고기 요리,,,10:30 - 22:00,3.9,11,"숙성삼겹,"
성북동 빵공장,서울특별시 성북구 대사관로 40,카페 / 디저트,아메리카노,4500,10:00 - 22:00,3.2,34,
964커피로스터리,서울특별시 중랑구 면목로 489 상봉어반뷰 1F,카페 / 디저트,,,월-금: 08:00 - 22:00 토-일: 13:00 - 22:00,,1,
코시롱,서울특별시 관악구 남부순환로266길 6 1F,까스 요리,,,11:30 - 21:00,3.9,19,"사당,돈까스,"
발우공양,서울특별시 종로구 우정국로 56,한정식 / 백반 / 정통 한식,,,11:30 - 21:30,4.0,29,"Insa-dong,인사동,2019미슐랭,채식메뉴,"
린궁즈,서울특별시 양천구 목동동로8길 3,정통 중식 / 일반 중식,,,11:00 - 22:00,,3,
오죽이네,서울특별시 종로구 수표로28길 45,기타 한식,닭매운탕 (소),25000,11:30 - 22:00,4.4,94,"닭볶음탕,죽,닭도리탕,오래된한식당,최자로드,닭매운탕,2020망고플레이트인기맛집,얼큰한,"
육회한연어,서울특별시 광진구 동일로22길 42,고기 요리,,,15:00 - 03:00,3.1,9,"오비라거곰세권매장,연어,"
하나스시,서울특별시 금천구 디지털로9길 68 대륭포스트타워5차 1F,회 / 스시,,,11:00 - 22:00,,3,"초밥,"
봄가을마카롱,서울특별시 강북구 수유로 76,,,,"월, 화",,4,
용,서울특별시 금천구 디지털로12길 41 정경빌딩,정통 중식 / 일반 중식,,,11:00 - 20:50,,3,"정통 중식,"
고타이,서울특별시 마포구 신촌로12다길 6,태국 음식,,,월-금: 11:30 - 22:00 토: 13:00 - 22:00,4.3,32,"2020망고플레이트인기맛집,태국 음식,타이,"
그릭데이,서울특별시 서대문구 이화여대길 88-21 2F,카페 / 디저트,플레인 (1스쿱),1600,월-금: 09:00 - 20:00 토: 11:00 - 19:00,4.3,182,"이화여대,요거트,2020망고플레이트인기맛집,카페,2018 인기,Ewha Womans University,Café,"
연탄돼지갈비,서울특별시 중랑구 봉우재로 159,고기 요리,,,15:30 - 01:00,,1,
마호가니,서울특별시 영등포구 영중로 15 타임스퀘어,카페 / 디저트,,,,3.6,30,
여우곱창,서울특별시 노원구 광운로 68 1F,고기 요리,,,15:00 - 03:00,,4,"곱창,"
브뤼서리서교,서울특별시 마포구 월드컵로12길 10,퓨전 양식,,,,4.2,23,"파스타,"
엘디아,서울특별시 영등포구 양평로22길 18 선유파크빌딩 1F,세계음식 기타,,,11:00 - 23:00,3.7,12,
며느리도몰라,서울특별시 노원구 노해로 517-9,기타 한식,,,11:30 - 22:30,3.4,12,"분식,노원,떡볶이,"
베르비에,서울특별시 양천구 목동동로 293 현대41타워 1층 15호,카페 / 디저트,,,월-금: 07:30 - 20:00 토-일: 09:00 - 18:00,3.5,18,"현대41타워,목동맛집,목동,"
샬롬커피,서울특별시 강동구 양재대로134길 29,카페 / 디저트,,,11:00 - 21:00,,2,
분이네,서울특별시 강남구 논현로167길 15,이탈리안,,,18:00 - 24:00,4.3,14,"콜키지가능,"
트라토리아 몰토,서울특별시 마포구 월드컵북로 332-12,이탈리안,,,12:00 - 22:00 ,4.2,31,"까르보나라,고등어,2020망고플레이트인기맛집,테라스,콜키지가능,파스타,"
