p_id,group_3,group_0,group_1,group_2,group_4,group_5,group_6,group_7,group_8,group_9,group_10,group_11,group_12,group_13,group_14,group_15,group_16,group_17,group_18,group_19,group_20,group_21,group_22,group_23,group_24,group_25,group_26,group_27,group_28,group_29,group_30,group_31,group_32,group_33,group_34,group_35,group_36,group_37,group_38,group_39,group_40,group_41,group_42,group_43,group_44,group_45,group_46,group_47,group_48,group_49,group_50,group_51,group_52,group_53,group_54,group_55,group_56,group_57,group_58,group_59,group_60,group_61,group_62,group_63,group_64,group_65,group_66,group_67,group_68,group_69,group_70,group_71,group_72,group_73,group_74,group_75,group_76,group_77,group_78,group_79,group_80,group_81,group_82,group_83,group_84,group_85,group_86,group_87,group_88,group_89,group_90,group_91,group_92,group_93,group_94,group_95,group_96,group_97,group_98,group_99,group_100,group_101,group_102,group_103,group_104,group_105,group_106,group_107,group_108,group_109,group_110,group_111,group_112,group_113,group_114,group_115,group_116,group_117,group_118,group_119
4512,20,0,1,0,0,0,1,0,0,0,4,3,0,4,3,0,0,0,28,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,3,2,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,34,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,3,0,0,0,3,0,0,0
229,27,0,0,1,1,0,0,0,0,0,4,0,0,2,3,0,0,0,37,2,0,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4,1,0,2,0,0,3,0,0,0,1,0,0,0,0,3,4,0,0,0,1,1,0,0,0,8,0,1,0,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,12,2,2,7,0,0,0,1,0,0,0
5421,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4827,22,0,3,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,0,2,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,4,0,0,4,0,0,0,0,5,0,0,0,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,2,0,0,0,1,0,0,0
1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,6,0,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,3,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
1578,19,0,0,0,0,0,0,0,0,0,0,4,0,3,4,1,0,0,12,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,3,1,0,0,0,8,0,0,0,6,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0
3043,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,3,0,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0
1760,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,2,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,15,3,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4326,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,2,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
177,32,0,0,1,0,0,0,0,0,4,0,2,0,1,13,0,0,0,30,7,0,0,3,0,0,0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,3,1,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,1,5,0,0,0,1,1,0,0
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4973,18,0,2,1,0,0,11,0,0,0,1,2,0,4,3,2,0,0,21,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,0,7,0,14,0,0,0,0,0,0,0,8,0,0,2,6,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0
577,6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,5,0,3,0,0,0,0,0,0,0,2,0,0,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
913,10,1,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,2,0,1,0,0,5,0,0,0,5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0
2227,60,0,13,2,0,0,3,0,0,2,5,8,0,13,16,0,0,0,63,2,0,0,4,2,0,5,0,5,0,0,1,0,0,0,0,0,5,1,2,3,0,2,1,0,0,16,1,0,1,0,0,2,0,0,0,2,0,0,2,0,6,0,6,0,0,2,1,0,0,0,36,0,17,5,22,3,0,2,1,0,0,0,7,0,0,0,0,5,0,0,14,3,2,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,15,3,2,3,0,0,0,2,58,1,0
2203,31,0,0,2,1,0,0,0,1,0,3,3,0,3,6,0,0,0,41,4,0,0,3,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,1,0,4,1,1,0,7,0,0,2,0,0,0,8,0,0,0,0,0,11,0,6,0,1,0,0,0,2,3,0,0,9,0,2,6,10,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,2,0,0,0,0,4,0,0,3,0,19,2,0,2,0,0,0,0,0,2,0
183,24,0,3,2,0,0,0,0,0,0,3,5,0,3,1,0,0,0,37,5,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,5,0,1,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,0,0,0,3,0,0,0,8,0,0,0,3,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,12,3,0,13,0,0,0,0,0,1,1,0,4,1,2,0,0,0,0,9,1,1,5,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,7,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4149,22,0,2,3,0,0,0,0,0,3,1,0,0,3,8,0,1,0,17,2,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
957,18,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,4,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,2,1,0,0,0,1,0,0,0
2518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766,7,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0
394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3961,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5016,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
366,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2889,18,0,2,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4,0,0,0,0,0,0,0,0,1,7,2,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0
3725,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3835,78,0,5,2,0,0,0,0,0,4,15,4,0,11,2,1,1,0,84,3,2,0,2,1,0,2,0,2,0,4,1,0,2,0,0,0,0,0,0,2,0,3,4,1,0,32,0,0,0,0,0,1,0,0,22,2,2,1,6,1,2,2,6,0,2,0,0,2,0,0,26,0,16,5,10,1,0,8,0,0,0,1,0,1,0,3,0,3,0,0,34,0,0,10,4,3,2,0,0,2,0,1,69,24,2,0,0,1,1,29,0,7,5,0,0,0,2,1,0,0
1344,143,0,11,2,1,0,0,0,0,0,17,14,1,17,31,0,0,0,196,37,1,0,14,0,0,6,0,10,0,7,4,1,0,0,2,0,6,0,0,2,1,7,7,0,2,33,2,0,5,0,0,0,1,0,2,0,0,0,3,0,7,0,7,0,0,1,1,8,0,0,28,0,18,4,13,10,1,5,0,10,1,0,7,1,0,0,0,0,0,0,80,42,0,18,1,0,0,0,0,0,2,6,0,4,9,0,0,7,0,42,4,1,14,0,0,0,5,2,0,0
1643,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5255,10,0,0,0,0,0,2,0,1,0,1,0,0,3,3,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6,0,1,1,0,0,0,1,0,0,0
3029,86,0,5,1,0,0,4,0,0,5,10,8,2,8,7,0,1,0,91,4,0,0,3,1,0,4,0,1,0,4,2,2,4,1,0,0,7,3,0,3,1,0,5,0,0,11,2,0,0,0,0,2,0,0,1,0,0,0,7,3,13,0,12,0,1,1,2,1,0,0,25,0,16,5,15,4,1,5,1,2,2,2,13,2,0,0,1,1,0,0,29,5,3,14,0,0,0,0,0,0,1,1,3,6,1,0,1,3,0,28,2,1,6,0,0,0,3,0,0,0
5175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5031,10,1,2,0,0,0,2,0,1,0,0,0,0,3,2,0,1,0,14,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,5,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
5418,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1170,22,0,1,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,30,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,4,0,1,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,4,0,0,0,4,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,1,0,0,0
2059,11,0,1,0,0,0,1,0,0,0,0,9,0,0,1,0,0,1,8,0,0,0,4,1,1,2,0,3,0,2,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,1,0,0,2,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,7,1,0,0,0,0,0,0,0,5,0
633,7,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5120,9,0,3,0,0,0,0,0,1,1,0,1,0,1,3,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,4,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0
604,9,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,1,0,2,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1712,111,0,11,1,0,1,5,0,3,2,9,4,2,8,9,2,1,0,101,12,0,0,23,0,0,2,0,2,0,3,2,1,4,0,1,0,1,4,0,12,0,28,9,2,0,27,1,0,0,0,0,0,3,0,1,1,0,0,0,4,8,2,7,0,0,0,2,2,0,0,45,0,16,5,13,0,0,4,0,0,1,0,6,1,1,3,0,3,0,0,12,0,0,9,15,0,0,0,0,2,0,0,3,24,4,0,0,1,2,28,1,9,7,0,0,0,2,0,1,0
3124,72,0,15,2,0,0,0,0,0,2,7,5,0,6,9,0,0,0,82,4,0,0,0,0,0,4,0,2,0,1,2,0,0,1,1,0,0,1,0,3,1,1,0,3,0,22,0,0,2,0,0,0,0,0,0,2,0,0,1,1,7,0,13,0,0,0,2,0,0,2,20,0,10,6,7,0,0,4,1,0,0,0,2,0,0,3,0,1,0,0,5,0,1,4,1,2,0,1,0,0,1,0,0,11,2,0,0,1,0,22,3,2,4,0,0,0,1,0,0,0
148,67,0,10,4,0,0,1,0,1,2,5,8,0,15,23,1,0,0,71,3,0,0,2,0,0,2,0,2,0,29,3,1,1,2,1,0,8,1,0,4,0,23,3,0,0,25,0,0,2,0,0,0,0,0,4,1,0,0,2,1,5,0,14,0,0,0,0,0,0,0,19,0,9,6,13,0,0,2,0,0,1,0,0,0,0,0,0,81,0,0,13,0,0,11,2,1,0,0,0,0,0,0,3,57,4,0,0,0,0,14,1,1,2,0,0,0,4,0,0,0
475,6,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,5,1,1,1,0,0,0,1,0,0,0
4110,16,0,2,1,0,0,1,0,0,0,2,2,0,3,1,0,0,0,9,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,0,0,1,0,1,0,0,0,2,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,8,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0
4529,16,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,9,2,2,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,3,0,0,0,1,0,0,4,2,0,1,0,1,0,0,0,0,0,4,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0
2278,81,0,3,3,0,0,0,0,0,0,3,3,0,8,19,0,0,0,107,1,1,0,2,0,4,3,0,3,0,9,3,0,10,0,4,0,0,2,0,3,0,3,1,1,0,10,0,1,0,0,0,1,0,0,1,1,0,1,1,0,7,0,4,0,0,0,2,0,1,0,18,0,13,0,12,0,1,2,0,0,7,0,0,0,1,9,0,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,81,3,5,8,0,0,0,2,0,0,0
