p_name,address,category,main_mn,price,opng_tm,rating,rvw_cnt,tags,p_id
심통난초밥,서울특별시 관악구 봉천동 1664-17,,실속초밥,8000.0,{'매일': '오전 11시 30분 - 오후 11시 '},,,"저녁식사,술모임,점심식사,식사모임,혼밥,데이트,깔끔한,무인기,고급스러운,서민적인,푸짐한,키오스크,가성비좋은,지역주민이 찾는",2950
송추가마골 은평점,서울특별시 은평구 진관동 300-6,,송추갈비,32000.0,{'매일': '오전 11시 - 오후 9시 30분 (영업마감시간 21:45)'},,,"가족외식,저녁식사,점심식사,접대,식사모임,회식,기념일,데이트,지역주민이 찾는,푸짐한,고급스러운,깔끔한,무료주차",2623
대가향,서울시 서초구 서초동 1689-5,,탕수육 M,19000.0,{'매일': '오전 11시 30분 - 오후 10시 (명절 연휴 휴무)'},,,"점심식사,가족외식,접대,저녁식사,데이트,술모임,회식,기념일,식사모임,지역주민이 찾는,격식있는,조용한,아담한,가성비좋은,발렛주차,개별룸,무료주차",862
삼곱식당 서울대역점,서울특별시 관악구 봉천동 1602-37,,특양모듬,16000.0,"{'월-금': '오후 3시 - 오전 1시 ', '금요일': '오후 3시 - 오전 2시 ', '토요일': '오후 3시 - 오전 2시 '}",,,"저녁식사,데이트,회식,식사모임,가족외식,술모임,시끌벅적한,깔끔한,경관/야경이 좋은,고급스러운,숨은맛집,캐주얼한,지역주민이 찾는,푸짐한,주차불가",2357
양촌리삼겹살,서울특별시 광진구 구의3동 199-96,,돼지갈비(230g),17000.0,{'매일': '24시간 영업 '},,,"가족외식,저녁식사,회식,점심식사,술모임,식사모임,서민적인,시끌벅적한,지역주민이 찾는,무료주차,발렛주차,놀이방",3168
코젤 다크하우스 신도림점,서울특별시 구로구 신도림동 337,,크림치즈포테이토,7000.0,{'매일': '오전 4시 - 오전 2시 (연중무휴)'},,,"술모임,회식,데이트,캐주얼한,지역주민이 찾는,시끌벅적한,숨은맛집,가성비좋은",4612
툇마루밥상,서울특별시 송파구 문정1동 46-11,,툇마루밥상,20000.0,"{'매일': '오전 11시 30분 - 오후 9시 30분 (15:00~17:00_)', '휴무일': '매주 월요일 (둘째주, 넷째주)'}",,,"점심식사,저녁식사,접대,식사모임,가족외식,데이트,깔끔한,푸짐한,무료주차,발렛주차",4806
바다회사랑 연남본점,서울특별시 마포구 연남동 566-8,,광어(소),33000.0,"{'매일': '오후 2시 30분 - 자정 12시 30분 ', '쉬는시간 매일': '오후 4시 - 오후 4시 40분 '}",,,"저녁식사,술모임,점심식사,식사모임,회식,데이트,모임,가족외식,여자끼리,남자끼리,시끌벅적한,서민적인,지역주민이 찾는,푸짐한,캐주얼한,가성비좋은,아담한,숨은맛집,허름한,포장가능,현장대기필요",1860
광화문 미진,서울특별시 종로구  청진동24,,냉메밀,9000.0,{'매일': '오전 10시 - 오후 10시 (명절 당일 휴무)'},,,"점심식사,저녁식사,혼밥,식사모임,데이트,가족외식,남자끼리,술모임,아침식사,다이어트식단,회식,실버푸드,여름음식,서민적인,시끌벅적한,가성비좋은,푸짐한,캐주얼한,지역주민이 찾는,규모가큰,중년이상이많은,깔끔한,오래된집,토속적인,지역주민이찾는,허름한,조용한,숨은맛집,별관이나음,미슐랭,웨이팅주의,무료주차,현장대기필요",404
식탁 하늬솔점,서울특별시 서대문구 대신동 85-1,,SICTAC 시그니처 세트,49900.0,{'매일': '오전 11시 - 오후 10시 (주문 마감 21:00 )'},,,"점심식사,저녁식사,식사모임,데이트,가족외식,접대,아이동반,기념일,혼밥,회식,깔끔한,캐주얼한,조용한,규모가큰,시끌벅적한,예쁜,격식있는,가성비좋은,푸짐한,무료주차",2893
비채나,서울특별시 송파구 신천동 29 롯데월드타워 81층,,산천(점심코스),77000.0,{'매일': '오후 6시 - 오후 10시 (저녁/DINNER)'},,,"데이트,기념일,점심식사,접대,가족외식,식사모임,회식,고급스러운,조용한,격식있는,경관/야경이 좋은,이국적/이색적,개별룸,발렛주차",2229
갯마을,서울특별시 용산구 한강로3가 65-550,,만두국,10000.0,{'매일': '오전 9시 30분 - 오후 9시 (B.T 15:30~17)'},,,"점심식사,가족외식,저녁식사,회식,서민적인,지역주민이 찾는,가성비좋은,깔끔한,발렛주차",243
가미우동 서교점,서울시 마포구 서교동 346-31,,붓가케 우동,6000.0,"{'월-금': '오전 11시 30분 - 오후 8시 ', '쉬는시간 매주 월-금': '오후 3시 - 오후 5시 ', '휴무일': '매주 월요일 '}",,,"점심식사,저녁식사,혼밥,식사모임,데이트,가족외식,혼술,남자끼리,여자끼리,가성비좋은,서민적인,캐주얼한,깔끔한,지역주민이 찾는,조용한,푸짐한,이국적/이색적,숨은맛집,아담한,예쁜",149
오복순대국,서울특별시 영등포구 문래동4가 6-5,,아바이 순대국,11000.0,"{'월-금': '오전 11시 - 오후 10시 ', '토요일': '오전 11시 - 오후 3시 ', '일요일': '오전 11시 - 오후 2시 ', '쉬는시간 매주 월-금': '오후 3시 - 오후 5시 '}",,,"점심식사,저녁식사,술모임,가족외식,혼밥,회식,식사모임,강력비추,데이트,가지마세요,서민적인,캐주얼한,시끌벅적한,지역주민이 찾는,가성비좋은,정신없는,불친절,푸짐한",3402
미스터서왕만두 이대점,서울특별시 서대문구 대현동 27-20,,소룡포,5000.0,"{'화,수,목,금,토/일': '오전 11시 - 오후 9시 (Beak Time: 3pm-4pm)', '휴무일': '매주 월요일 '}",,,"점심식사,저녁식사,혼밥,간식,데이트,가족외식,아침식사,야식,아이동반,서민적인,가성비좋은,캐주얼한,이국적/이색적,지역주민이 찾는,푸짐한,시끌벅적한,조용한,허름한,숨은맛집,젊은사람이많은,아담한,육즙,배달가능,현장대기필요,예약주문",1794
르지우,서울특별시 서초구 반포동 91-3,,특대형 사이즈 통영산 참굴,12000.0,"{'월-금': '오전 11시 30분 - 자정 12시 (B.T 15시30분~17시30분)', '토/일': '오전 11시 30분 - 오후 10시 ', '공휴일': '오전 11시 30분 - 오후 10시 30분 '}",,,"데이트,저녁식사,파스타,브런치,가족외식,기념일,모임,깔끔한,고급스러운,이국적/이색적,조용한,가성비좋은,격식있는,지역주민이 찾는,예쁜,모던한,발렛주차",1359
본죽 구산역점,서울특별시 은평구 대조동 226-3,,봄주꾸미한상,11000.0,{'매일': '오전 9시 - 오후 10시 '},,,"점심식사,저녁식사,지역주민이 찾는,푸짐한,숨은맛집",2066
벌교꼬막포차,서울특별시 중랑구 상봉2동 104-82,,벌교참꼬막,30000.0,{'매일': '오후 2시 - 오전 1시 '},,,"가족외식,저녁식사,술모임,데이트,회식,지역주민이 찾는,서민적인,시끌벅적한,푸짐한,가성비좋은,숨은맛집",1991
생어거스틴 목동점,서울특별시 양천구 목동 917-9,,뿌 팟 봉커리,29000.0,{'매일': '오전 11시 30분 - 오후 10시 (Break Time 15:00~17:00)'},,,"식사모임,점심식사,가족외식,푸짐한,이국적/이색적",2428
코레아노스 키친 녹사평점,서울특별시 용산구 이태원동 457-3,,타코,3500.0,{'매일': '정오 12시 - 오후 11시 '},,,"저녁식사,식사모임,데이트,술모임,점심식사,가족외식,기념일,친구들,혼밥,회식,간식,모임,시끌벅적한,캐주얼한,이국적/이색적,경관/야경이 좋은,고급스러운,깔끔한,푸짐한,가성비좋은,숨은맛집,격식있는,서민적인,야외좌석,발렛주차,예약가능",4598
로얄맨션,서울특별시 서초구 반포동 94-13,,단호박 쭈꾸미 떡볶음,24000.0,{'매일': '오후 5시 30분 - 오후 10시 (DINNER TIME)'},,,"저녁식사,데이트,식사모임,점심식사,가족외식,친구들끼리,술모임,여자끼리,고급스러운,캐주얼한,깔끔한,숨은맛집,이국적/이색적,경관/야경이 좋은,지역주민이찾는,예쁜,발렛주차,콜키지무료",1316
무라 1호점,서울특별시 마포구 서교동 411-15,,명란우삼겹덮밥,8500.0,{'매일': '오전 11시 30분 - 오후 9시 (브레이크타임   15:30- 17:00 라스트오더 평일20:30 주말20:40)'},,,"점심식사,저녁식사,혼밥,데이트,식사모임,간식,친구랑,서민적인,캐주얼한,가성비좋은,푸짐한,시끌벅적한,지역주민이 찾는,숨은맛집,아담한,조용한,깔끔한,골목 쪽 식당,젊은사람이많은,현장대기필요,배달가능,콜키지무료",1717
어거스트힐,서울특별시 강남구 역삼동 616-18,,채끝스테이크200g,26000.0,{'매일': '오전 11시 30분 - 오후 10시 (Break Time : 없음  Last Order 21:00 (식사 이용시간 : 100분))'},,,"저녁식사,데이트,기념일,점심식사,식사모임,가족외식,회식,모임,파인다이닝,친구와 함께,접대,여자끼리,고급스러운,깔끔한,조용한,가성비좋은,격식있는,푸짐한,캐주얼한,예쁜,이국적/이색적,젊은사람이많은,규모가큰,무료주차,개별룸,주차불가,예약필요",3176
식샤,서울특별시 성북구 성북동1가 36-1,,등심 돈카츠,9500.0,"{'매일': '오전 11시 - 오후 10시 (※ Break Time : (pm) 3:00 ~ 4:30 / last order : (pm) 9:30 /※ 명절 당일만 휴무, 년2회 휴무일 / 주차11대가능 ※)'}",,,"저녁식사,데이트,점심식사,식사모임,캐주얼한,서민적인,조용한,깔끔한,지역주민이 찾는,가성비좋은",2892
서초면옥,서울시 서초구 서초동 1557-7,,회냉면,9000.0,{'매일': '오전 11시 - 오후 10시 (연중무휴)'},,,"저녁식사,점심식사,가족외식,식사모임,모임,깔끔한,캐주얼한,숨은맛집,토속적인,지역주민이 찾는,시끌벅적한,무료주차,좌식",2477
코너스테이크,서울특별시 중구 필동2가 28-10,,클래식함박,8500.0,{'매일': '오전 11시 - 오후 9시 (11:15분오픈 / 20시 45분 마감)'},,,"점심식사,데이트,저녁식사,식사모임,기념일,혼밥,가족외식,백종원,점심,줄서먹는,백종원골목식당,충무로,캐주얼한,서민적인,숨은맛집,가성비좋은,푸짐한,지역주민이 찾는,시끌벅적한,깔끔한,지역주민이찾는,예쁜,이국적/이색적,가격대비적당,야외좌석,배달가능",4594
듀윗,서울특별시 마포구 연남동 260-14,,아메리카노,5000.0,{'매일': '정오 12시 - 오후 11시 '},,,"차모임,데이트,간식,디저트,혼카페,여자끼리,기념일,점심식사,친구들끼리,예쁜,깔끔한,고급스러운,조용한,캐주얼한,숨은맛집,아담한,모던한,노키즈",1132
디트로네,서울특별시 송파구 송파동 7-1,,로즈가든,5500.0,"{'매일': '오전 11시 - 오전 2시 (금요일,토요일 FOOD 11:30 - 21:00 ( only food))', '쉬는시간 매일': '오후 4시 - 오후 5시 (금요일,토요일 FOOD 11:30 - 21:00 ( only food))'}",,,"차모임,데이트,간식,저녁식사,술모임,기념일,점심식사,식사모임,여자끼리,아침식사,친구들끼리,회식,혼차,친구들과 분위기 낼 때,고급스러운,깔끔한,예쁜,경관/야경이 좋은,조용한,이국적/이색적,지역주민이 찾는,푸짐한,숨은맛집,시끌벅적한,가성비좋은,캐주얼한,격식있는,무료주차,야외좌석",1155
망우 찜쌈밥,서울시 중랑구 망우3동 410-3,,돈가스,6000.0,"{'매일': '오전 10시 - 오후 10시 (명절 휴무)', '휴무일': '매주 일요일 '}",,,"점심식사,식사모임,술모임,가족외식,저녁식사,데이트,회식,기념일,서민적인,가성비좋은,지역주민이 찾는,시끌벅적한,푸짐한,숨은맛집,캐주얼한,무료주차,발렛주차,배달가능",1525
아웃백 천호점,서울특별시 강동구 천호동 427-3,,퀸즈랜드 립아이,54000.0,"{'월-금': '오전 11시 30분 - 오후 10시 30분 ((Last Order 21:30, 일~목))', '토/일': '오전 11시 - 오후 11시 ((Last Order 22:00, 금~토))'}",,,"점심식사,데이트,저녁식사,가족외식,기념일,식사모임,회식,캐주얼한,이국적/이색적,시끌벅적한,푸짐한,지역주민이 찾는,고급스러운,깔끔한,격식있는,무료주차,배달가능",3052
장가네,서울특별시 동작구 사당동 1033-4,,순대국,7000.0,"{'월-금,토': '오전 11시 30분 - 자정 12시 ', '휴무일': '매주 일요일 '}",,,"점심식사,저녁식사,술모임,식사모임,혼밥,서민적인,숨은맛집,지역주민이 찾는,가성비좋은",3944
한나식빵 응암점,서울특별시 은평구 응암동 746-1,,밤/크랜베리/치즈식빵,5500.0,{'매일': '오전 8시 - 오후 9시 '},,,"간식,혼밥,예쁜,아담한,서민적인,조용한,캐주얼한",5138
이차돌집,서울특별시 강북구 수유3동 30-20,,한우차돌박이,15800.0,"{'월-금,토': '정오 12시 - 오후 11시 59분 (브레이크타임 14-16시)', '휴무일': '매주 일요일 '}",,,"술모임,저녁식사,식사모임,점심식사,서민적인,숨은맛집,무료주차",3829
팬쿡,서울특별시 동작구 사당동 130-22 2층,,지글지글 안심 스테이크,28900.0,{'매일': '오전 11시 - 오후 10시 ( 마지막 주문 9시20분입니다. 네이버 예약시 팬쿡 샐러드 무료제공)'},,,"저녁식사,점심식사,가족외식,데이트,가성비좋은,지역주민이 찾는,깔끔한,캐주얼한,주차불가",4905
홍대돈부리 롯데월드몰점,서울시 송파구 신천동 29 제2롯데월드 쇼핑몰 3층,,믹스가츠세트,10500.0,{'매일': '오전 10시 30분 - 오후 10시 '},,,"점심식사,저녁식사,혼밥,데이트,가족외식,식사모임,가성비좋은,캐주얼한,깔끔한,푸짐한,젊은사람이많은,서민적인,아담한,시끌벅적한",5338
닭도리탕19000원,서울특별시 중랑구 망우본동 495,,닭도리탕,22000.0,{'매일': '오후 5시 - 오전 1시 '},,,"저녁식사,술모임,식사모임,회식,데이트,시끌벅적한,가성비좋은,캐주얼한,서민적인",834
원대구탕,서울시 용산구 한강로1가 142-4,,대구탕(1인분 ),10000.0,{'매일': '오전 10시 - 오후 10시 30분 '},,,"점심식사,저녁식사,술모임,식사모임,회식,서민적인,시끌벅적한,지역주민이 찾는,불친절,포장가능",3621
아비꼬 여의도IFC점,서울특별시 영등포구 여의도동 23 IFC몰 지하 3층,,기본카레라이스,6500.0,{'매일': '오전 11시 - 오후 9시 '},,,"점심식사,식사모임,데이트,저녁식사,혼밥,캐주얼한,깔끔한,지역주민이 찾는,가성비좋은,예쁜,조용한,푸짐한,무료주차",3034
신촌수제비,서울특별시 서대문구 창천동 30-10,,수제비,4000.0,"{'매일': '오전 10시 - 오후 9시 ', '휴무일': '매주 일요일 '}",,,"점심식사,저녁식사,혼밥,데이트,서민적인,가성비좋은,시끌벅적한,지역주민이 찾는,푸짐한,이국적/이색적,캐주얼한,깔끔한,노포,주차불가,야외좌석,포장가능",2937
마리웨일237 천호로데오점,서울특별시 강동구 천호동 412-3,,프랑스 마카롱,,,,,"간식,마카롱,캐주얼한,예쁜,깔끔한,지역주민이 찾는,가성비좋은,테이크아웃 전용",1428
성북동빵공장,서울특별시 성북구 성북동 330-105,,SB 아메리카노,4500.0,{'매일': '오전 10시 - 오후 10시 '},,,"데이트,차모임,간식,점심식사,혼카페,아이동반,가족외식,디저트,카페,브런치,가족카페,시끌벅적한,경관/야경이 좋은,캐주얼한,예쁜,고급스러운,이국적/이색적,깔끔한,지역주민이찾는,조용한,규모가큰,다양한메뉴,숨은맛집,경관/야경이좋은,지역주민이 찾는,격식있는,발렛주차,야외좌석",2514
